1 ,0 ,-1,1 ,1 ,-3,0 ,4 ,-4,-5,10 ,0  ,-17,15 ,24 ,-77,103,
-77,24 ,15 ,-17,0  ,10 ,-5,-4,4 ,0 ,-3,1 ,1 ,-1,0 ,1 

1 ,-1,-1,1 ,-2,1 ,2 ,-5,4 ,1 ,-9 ,13 ,-7 ,-13,39 ,-63,72 ,
-63,39 ,-13,-7 ,13 ,-9 ,1 ,4 ,-5,2 ,1 ,-2,1 ,-1,-1,1 

1 ,-1,1 ,-1,-1,2 ,-3,4 ,-5,3 ,2  ,-8 ,16 ,-25,34 ,-39,41 ,
-39,34 ,-25,16 ,-8 ,2  ,3 ,-5,4 ,-3,2 ,-1,-1,1 ,-1,1 

-1,-1,1 ,2 ,3 ,2 ,-2,-2,2 ,4 ,-3 ,-20,-35,-29,4  ,44 ,62 ,
44 ,4  ,-29,-35,-20,-3 ,4 ,2 ,-2,-2,2 ,3 ,2 ,1 ,-1,-1

-1,1 ,2 ,2 ,-2,-4,-2,2 ,-2,-1,14 ,20 ,-7 ,-44,-35,26 ,62 ,
26 ,-35,-44,-7 ,20 ,14 ,-1,-2,2 ,-2,-4,-2,2 ,2 ,1 ,-1

-1,1 ,1 ,-2,-3,3 ,3 ,-2,2 ,-3,-14,8  ,34 ,-9 ,-54,4  ,62 ,
4  ,-54,-9 ,34 ,8  ,-14,-3,2 ,-2,3 ,3 ,-3,-2,1 ,1 ,-1

-1,1 ,-1,-2,3 ,2 ,-4,1 ,-2,6 ,5  ,-25,11 ,37 ,-44,-19,62 ,
-19,-44,37 ,11 ,-25,5  ,6 ,-2,1 ,-4,2 ,3 ,-2,-1,1 ,-1

-1,1 ,-2,1 ,2 ,-4,3 ,-1,2 ,-7,9  ,8  ,-33,40 ,-11,-38,62 ,
-38,-11,40 ,-33,8  ,9  ,-7,2 ,-1,3 ,-4,2 ,1 ,-2,1 ,-1

1 ,1 ,-1,-2,-3,-2,2 ,2 ,-2,-4,3  ,20 ,35 ,29 ,-4 ,-44,194,
-44,-4 ,29 ,35 ,20 ,3  ,-4,-2,2 ,2 ,-2,-3,-2,-1,1 ,1 

1 ,-1,-2,-2,2 ,4 ,2 ,-2,2 ,1 ,-14,-20,7  ,44 ,35 ,-26,195,
-26,35 ,44 ,7  ,-20,-14,1 ,2 ,-2,2 ,4 ,2 ,-2,-2,-1,1 

1 ,-1,-1,2 ,3 ,-3,-3,2 ,-2,4 ,14 ,-8 ,-35,9  ,54 ,-4 ,195,
-4 ,54 ,9  ,-35,-8 ,14 ,4 ,-2,2 ,-3,-3,3 ,2 ,-1,-1,1 

1 ,-1,1 ,2 ,-3,-2,4 ,-1,2 ,-6,-5 ,25 ,-11,-37,44 ,19 ,195,
19 ,44 ,-37,-11,25 ,-5 ,-6,2 ,-1,4 ,-2,-3,2 ,1 ,-1,1 

1 ,-1,2 ,-1,-2,4 ,-3,1 ,-2,8 ,-9 ,-8 ,33 ,-40,11 ,38 ,195,
38 ,11 ,-40,33 ,-8 ,-9 ,8 ,-2,1 ,-3,4 ,-2,-1,2 ,-1,1 

  
